site_id,target,axis,ligand_id,ligand_pdbqt,out_pdbqt,log_file,affinity_kcal_mol,elapsed_s,ok,stderr,Kd_app_M,log10Kd_app,pKd_app,target_offset_log10,log10Kd_calib,Kd_calib_M,pKd_calib,log10Kd_calib_dsf,Kd_calib_M_dsf
HSA_site8,HSA,thyroid,219_DTXSID60379941,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/219_DTXSID60379941.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/219_DTXSID60379941.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/219_DTXSID60379941.log,-11.64,21.2,1,,6.210501386307942e-09,-8.206873336938244,8.206873336938244,6.935645662752898,-1.2712276741853463,0.053551584552290935,1.2712276741853463,-2.270404649466677,0.00536531655492445
HSA_site8,HSA,thyroid,220_DTXSID40380257,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/220_DTXSID40380257.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/220_DTXSID40380257.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/220_DTXSID40380257.log,-7.501,7.183,1,,5.144712272186684e-06,-5.28863890896682,5.28863890896682,6.935645662752898,1.6470067537860782,44.36155426172424,-1.6470067537860782,0.6478297785047475,4.444570286247975
HSA_site8,HSA,thyroid,221_DTXSID90180087,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/221_DTXSID90180087.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/221_DTXSID90180087.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/221_DTXSID90180087.log,-11.24,23.763,1,,1.1889122498425396e-08,-7.924850198211845,7.924850198211845,6.935645662752898,-0.9892045354589474,0.10251689986425873,0.9892045354589474,-1.988381510740278,0.010271136225001002
HSA_site8,HSA,thyroid,222_DTXSID80380256,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/222_DTXSID80380256.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/222_DTXSID80380256.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/222_DTXSID80380256.log,-8.723,9.454,1,,7.075879073481076e-07,-6.150219597775973,6.150219597775973,6.935645662752898,0.7854260649769254,6.101351773637917,-0.7854260649769254,-0.2137509103044053,0.6112925313452138
HSA_site8,HSA,thyroid,223_DTXSID90868151,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/223_DTXSID90868151.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/223_DTXSID90868151.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/223_DTXSID90868151.log,-11.66,53.379,1,,6.0120904546824025e-09,-8.220974493874566,8.220974493874566,6.935645662752898,-1.2853288311216682,0.05184073721161253,1.2853288311216682,-2.284505806402999,0.00519390729343141
HSA_site8,HSA,thyroid,224_DTXSID80590878,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/224_DTXSID80590878.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/224_DTXSID80590878.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/224_DTXSID80590878.log,-9.05,11.221,1,,4.1612756611319655e-07,-6.3807735136848045,6.3807735136848045,6.935645662752898,0.5548721490680935,3.588162880114506,-0.5548721490680935,-0.4443048262132372,0.3594969199024414
HSA_site8,HSA,thyroid,225_DTXSID0059829,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/225_DTXSID0059829.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/225_DTXSID0059829.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/225_DTXSID0059829.log,-10.24,12.496,1,,6.028477559195492e-08,-7.219792351395845,7.219792351395845,6.935645662752898,-0.2841466886429469,0.5198203907410538,0.2841466886429469,-1.2833236639242775,0.052080642829661315
HSA_site8,HSA,thyroid,226_DTXSID5067348,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/226_DTXSID5067348.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/226_DTXSID5067348.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/226_DTXSID5067348.log,-14.91,63.422,1,,3.0731765029191047e-11,-10.512412496026567,10.512412496026567,6.935645662752898,-3.576766833273669,0.0002649922463635785,3.576766833273669,-4.5759438085549995,2.654949051886277e-05
HSA_site8,HSA,thyroid,227_DTXSID50379556,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/227_DTXSID50379556.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/227_DTXSID50379556.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/227_DTXSID50379556.log,-6.936,6.508,1,,1.2874156212938087e-05,-4.890281225515779,4.890281225515779,6.935645662752898,2.0453644372371187,111.0105967444943,-2.0453644372371187,1.046187461955788,11.122117066464982
HSA_site8,HSA,thyroid,228_DTXSID50469320,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/228_DTXSID50469320.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/228_DTXSID50469320.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/228_DTXSID50469320.log,-10.48,12.484,1,,4.08313524635578e-08,-7.389006234631686,7.389006234631686,6.935645662752898,-0.45336057187878787,0.3520784374442429,0.45336057187878787,-1.4525375471601185,0.035274628843278866
HSA_site8,HSA,thyroid,229_DTXSID80108992,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/229_DTXSID80108992.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/229_DTXSID80108992.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/229_DTXSID80108992.log,-10.91,22.199,1,,2.031509657488792e-08,-7.692181108762565,7.692181108762565,6.935645662752898,-0.7565354460096669,0.17517194574926404,0.7565354460096669,-1.7557124212909976,0.01755042261296911
HSA_site8,HSA,thyroid,231_DTXSID10370988,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/231_DTXSID10370988.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/231_DTXSID10370988.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/231_DTXSID10370988.log,-6.764,8.656,1,,1.702114314746376e-05,-4.769011275863427,4.769011275863427,6.935645662752898,2.166634386889471,146.7690174657431,-2.166634386889471,1.1674574116081402,14.704742086390043
HSA_site8,HSA,thyroid,232_DTXSID00195026,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/232_DTXSID00195026.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/232_DTXSID00195026.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/232_DTXSID00195026.log,-5.791,4.74,1,,8.26056987309858e-05,-4.082989990911459,4.082989990911459,6.935645662752898,2.852655671841439,712.2880722394063,-2.852655671841439,1.8534786965601082,71.36391981323398
HSA_site8,HSA,thyroid,233_DTXSID70177132,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/233_DTXSID70177132.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/233_DTXSID70177132.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/233_DTXSID70177132.log,-9.57,22.331,1,,1.7889425997928902e-07,-6.747403594029125,6.747403594029125,6.935645662752898,0.18824206872377314,1.5425600113899354,-0.18824206872377314,-0.8109349065575575,0.15454860645614282
HSA_site8,HSA,thyroid,234_DTXSID90880156,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/234_DTXSID90880156.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/234_DTXSID90880156.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/234_DTXSID90880156.log,-11.01,15.194,1,,1.7270825911957894e-08,-7.762686893444165,7.762686893444165,6.935645662752898,-0.8270412306912673,0.14892196886891576,0.8270412306912673,-1.826218205972598,0.014920445616023431
HSA_site8,HSA,thyroid,235_DTXSID10880178,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/235_DTXSID10880178.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/235_DTXSID10880178.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/235_DTXSID10880178.log,-7.52,7.825,1,,4.988442744868685e-06,-5.302035008056323,5.302035008056323,6.935645662752898,1.6336106546965752,43.01408160459452,-1.6336106546965752,0.6344336794152445,4.3095674209724075
HSA_site8,HSA,thyroid,236_DTXSID00369341,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/236_DTXSID00369341.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/236_DTXSID00369341.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/236_DTXSID00369341.log,-6.513,6.174,1,,2.5583398971896958e-05,-4.592041756312611,4.592041756312611,6.935645662752898,2.343603906440287,220.59918643589512,-2.343603906440287,1.3444269311589565,22.101763689768163
HSA_site8,HSA,thyroid,237_DTXSID70381151,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/237_DTXSID70381151.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/237_DTXSID70381151.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/237_DTXSID70381151.log,-11.64,27.158,1,,6.210501386307942e-09,-8.206873336938244,8.206873336938244,6.935645662752898,-1.2712276741853463,0.053551584552290935,1.2712276741853463,-2.270404649466677,0.00536531655492445
HSA_site8,HSA,thyroid,238_DTXSID50381992,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/238_DTXSID50381992.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/238_DTXSID50381992.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/238_DTXSID50381992.log,-8.229,10.6,1,,1.5778981920240265e-06,-5.801921021448868,5.801921021448868,6.935645662752898,1.1337246413040303,13.605817499916041,-1.1337246413040303,0.13454766602269963,1.3631626120100944
HSA_site8,HSA,thyroid,239_DTXSID30182964,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/239_DTXSID30182964.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/239_DTXSID30182964.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/239_DTXSID30182964.log,-9.022,4.324,1,,4.3547989148245584e-07,-6.361031893973956,6.361031893973956,6.935645662752898,0.5746137687789421,3.7550330929736715,-0.5746137687789421,-0.42456320650238855,0.37621559448624975
HSA_site8,HSA,thyroid,240_DTXSID80371528,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/240_DTXSID80371528.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/240_DTXSID80371528.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/240_DTXSID80371528.log,-10.83,14.37,1,,2.3132550502476446e-08,-7.635776481017285,7.635776481017285,6.935645662752898,-0.7001308182643866,0.1994661392193886,0.7001308182643866,-1.6993077935457173,0.0199844502800033
HSA_site8,HSA,thyroid,241_DTXSID50881008,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/241_DTXSID50881008.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/241_DTXSID50881008.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/241_DTXSID50881008.log,-5.085,5.613,1,,0.0002598847817335692,-3.5852191510593623,3.5852191510593623,6.935645662752898,3.3504265116935357,2240.920820586514,-3.3504265116935357,2.351249536412205,224.517158128673
HSA_site8,HSA,thyroid,242_DTXSID7059933,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/242_DTXSID7059933.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/242_DTXSID7059933.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/242_DTXSID7059933.log,-9.039,3.528,1,,4.236255274993964e-07,-6.373017877369827,6.373017877369827,6.935645662752898,0.5626277853830706,3.6528159070066892,-0.5626277853830706,-0.4365491898982601,0.3659744865031438
HSA_site8,HSA,thyroid,243_DTXSID80562292,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/243_DTXSID80562292.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/243_DTXSID80562292.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/243_DTXSID80562292.log,-7.482,7.906,1,,5.305877147896394e-06,-5.275242809877316,5.275242809877316,6.935645662752898,1.660402852875582,45.751238271368855,-1.660402852875582,0.6612258775942514,4.58380229376737
HSA_site8,HSA,thyroid,244_DTXSID60871632,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/244_DTXSID60871632.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/244_DTXSID60871632.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/244_DTXSID60871632.log,-13.37,10.382,1,,3.7443513000754825e-10,-9.426623411929926,9.426623411929926,6.935645662752898,-2.490977749177028,0.003228659535952161,2.490977749177028,-3.4901547244583586,0.00032347839197071444
HSA_site8,HSA,thyroid,245_DTXSID5060936,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/245_DTXSID5060936.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/245_DTXSID5060936.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/245_DTXSID5060936.log,-8.584,8.085,1,,8.867137498821258e-07,-6.052216557068547,6.052216557068547,6.935645662752898,0.8834291056843506,7.645908662894722,-0.8834291056843506,-0.11574786959698002,0.7660412043720631
HSA_site8,HSA,thyroid,246_DTXSID0036926,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/246_DTXSID0036926.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/246_DTXSID0036926.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/246_DTXSID0036926.log,-11.65,10.176,1,,6.1104906597926876e-09,-8.213923915406406,8.213923915406406,6.935645662752898,-1.2782782526535081,0.0526892173223398,1.2782782526535081,-2.277455227934839,0.005278916251105928
HSA_site8,HSA,thyroid,247_DTXSID50369896,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/247_DTXSID50369896.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/247_DTXSID50369896.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/247_DTXSID50369896.log,-14.38,43.094,1,,7.265544428105973e-11,-10.138731837214086,10.138731837214086,6.935645662752898,-3.2030861744611885,0.0006264895417589574,3.2030861744611885,-4.202263149742519,6.276779180276507e-05
HSA_site8,HSA,thyroid,249_DTXSID8074659,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/249_DTXSID8074659.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/249_DTXSID8074659.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/249_DTXSID8074659.log,-8.34,3.311,1,,1.3177030693683142e-06,-5.880182442445443,5.880182442445443,6.935645662752898,1.0554632203074545,11.362220687956478,-1.0554632203074545,0.05628624502612389,1.138377347140329
HSA_site8,HSA,thyroid,250_DTXSID10379850,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/250_DTXSID10379850.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/250_DTXSID10379850.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/250_DTXSID10379850.log,-8.283,8.772,1,,1.445459257180849e-06,-5.839994145176932,5.839994145176932,6.935645662752898,1.0956515175759662,12.463830021593294,-1.0956515175759662,0.09647454229463559,1.2487472427136252
HSA_site8,HSA,thyroid,251_DTXSID20396477,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/251_DTXSID20396477.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/251_DTXSID20396477.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/251_DTXSID20396477.log,-6.636,8.711,1,,2.0952513470055735e-05,-4.678763871470979,4.678763871470979,6.935645662752898,2.256881791281919,180.66823061152874,-2.256881791281919,1.2577048160005884,18.101093679168738
HSA_site8,HSA,thyroid,252_DTXSID50379576,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/252_DTXSID50379576.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/252_DTXSID50379576.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/252_DTXSID50379576.log,-6.854,6.546,1,,1.4707319189815954e-05,-4.8324664820768675,4.8324664820768675,6.935645662752898,2.1031791806760305,126.8174979990103,-2.1031791806760305,1.1040022053946998,12.70580557338672
HSA_site8,HSA,thyroid,253_DTXSID50382621,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/253_DTXSID50382621.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/253_DTXSID50382621.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/253_DTXSID50382621.log,-12.69,37.313,1,,1.129317151158033e-09,-8.947184076095045,8.947184076095045,6.935645662752898,-2.011538413342147,0.009737816505431004,2.011538413342147,-3.0107153886234777,0.0009756287987032202
HSA_site8,HSA,thyroid,254_DTXSID4073120,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/254_DTXSID4073120.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/254_DTXSID4073120.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/254_DTXSID4073120.log,-7.123,4.782,1,,9.503267567379195e-06,-5.0221270428703715,5.0221270428703715,6.935645662752898,1.9135186198825265,81.94427551043398,-1.9135186198825265,0.9143416446011958,8.209971407066668
HSA_site8,HSA,thyroid,255_DTXSID00312357,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/255_DTXSID00312357.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/255_DTXSID00312357.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/255_DTXSID00312357.log,-6.02,7.324,1,,5.695761060335084e-05,-4.244448237832322,4.244448237832322,6.935645662752898,2.691197424920576,491.13108755540986,-2.691197424920576,1.6920204496392452,49.20627049095155
HSA_site8,HSA,thyroid,256_DTXSID1037303,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/256_DTXSID1037303.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/256_DTXSID1037303.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/256_DTXSID1037303.log,-10.06,15.694,1,,8.07454503345903e-08,-7.092881938968965,7.092881938968965,6.935645662752898,-0.15723627621606706,0.6962476202547314,0.15723627621606706,-1.1564132514973977,0.06975683193149612
HSA_site8,HSA,thyroid,257_DTXSID9059915,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/257_DTXSID9059915.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/257_DTXSID9059915.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/257_DTXSID9059915.log,-7.172,4.459,1,,8.776576095335023e-06,-5.056674877364355,5.056674877364355,6.935645662752898,1.8789707853885433,75.6781985243798,-1.8789707853885433,0.8797938101072127,7.5821751080630495
HSA_site8,HSA,thyroid,258_DTXSID30382063,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/258_DTXSID30382063.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/258_DTXSID30382063.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/258_DTXSID30382063.log,-7.413,12.316,1,,5.934801278230569e-06,-5.226593818447012,5.226593818447012,6.935645662752898,1.7090518443058862,51.17429216792212,-1.7090518443058862,0.7098748690245555,5.127136372351232
HSA_site8,HSA,thyroid,259_DTXSID50880495,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/259_DTXSID50880495.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/259_DTXSID50880495.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/259_DTXSID50880495.log,-6.176,7.12,1,,4.421429841193053e-05,-4.354437261935619,4.354437261935619,6.935645662752898,2.581208400817279,381.2487257545417,-2.581208400817279,1.5820314255359484,38.197190931620845
HSA_site8,HSA,thyroid,260_DTXSID70379295,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/260_DTXSID70379295.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/260_DTXSID70379295.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/260_DTXSID70379295.log,-8.456,15.136,1,,1.0915178626681833e-06,-5.9619691526761,5.9619691526761,6.935645662752898,0.9736765100767979,9.41188278966961,-0.9736765100767979,-0.025500465204532752,0.942973601371476
HSA_site8,HSA,thyroid,261_DTXSID9059919,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/ligands_3d/pdbqt/anionic/261_DTXSID9059919.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/261_DTXSID9059919.pdbqt,/home/jida/下载/wyx/From_binding_scores_to_physiological_burden_20260211/data_processed/docking_scores/anionic/HSA_site8/261_DTXSID9059919.log,-9.796,11.46,1,,1.2395194119636126e-07,-6.90674666740954,6.90674666740954,6.935645662752898,0.028898995343357825,1.0688062760973982,-0.028898995343357825,-0.9702779799379728,0.10708336746885676
